hr_item_id,w_item_id,w_activity_result_id,rate,time,deleted
101803,28883,167120,131,1461042202629,0
101804,28883,167120,131,1461042203626,0
101805,28883,167120,131,1461042204624,0
101806,28883,167120,131,1461042205621,0
101807,28883,167120,130,1461042207615,0
101808,28883,167120,130,1461042209613,0
101809,28883,167120,130,1461042212607,0
101810,28883,167120,129,1461042213602,0
101811,28883,167120,129,1461042214599,0
101812,28883,167120,129,1461042215596,0
101813,28883,167120,129,1461042217601,0
101814,28883,167120,129,1461042218590,0
101815,28883,167120,129,1461042220591,0
101816,28883,167120,129,1461042221581,0
101817,28883,167120,129,1461042224577,0
101818,28883,167120,129,1461042225571,0
101819,28883,167120,129,1461042226569,0
101820,28883,167120,129,1461042227566,0
101821,28883,167120,129,1461042232564,0
101822,28883,167120,128,1461042234555,0
101823,28883,167120,128,1461042235546,0
101824,28883,167120,128,1461042238539,0
101825,28883,167120,129,1461042240540,0
101826,28883,167120,129,1461042241532,0
101827,28883,167120,129,1461042242530,0
101828,28883,167120,129,1461042243525,0
101829,28883,167120,129,1461042245523,0
101830,28883,167120,129,1461042247520,0
101831,28883,167120,129,1461042248512,0
101832,28883,167120,130,1461042251512,0
101833,28883,167120,130,1461042254504,0
101834,28883,167120,130,1461042256501,0
101835,28883,167120,129,1461042260493,0
101836,28883,167120,129,1461042261481,0
101837,28883,167120,129,1461042262479,0
101838,28883,167120,128,1461042263476,0
101839,28883,167120,128,1461042264474,0
101840,28883,167120,128,1461042267473,0
101841,28883,167120,128,1461042268462,0
101842,28883,167120,128,1461042269462,0
101843,28883,167120,128,1461042270459,0
101844,28883,167120,127,1461042271456,0
101845,28883,167120,127,1461042273459,0
101846,28883,167120,127,1461042274449,0
101847,28883,167120,127,1461042275446,0
101848,28883,167120,127,1461042276444,0
101849,28883,167120,127,1461042279438,0
101850,28883,167120,127,1461042279454,0
101851,28883,167120,127,1461042280434,0
101852,28883,167120,127,1461042285433,0
101853,28883,167120,126,1461042286423,0
101854,28883,167120,126,1461042289411,0
101855,28883,167120,126,1461042289425,0
101856,28883,167120,125,1461042292418,0
101857,28883,167120,125,1461042295397,0
101858,28883,167120,124,1461042295414,0
101859,28883,167120,124,1461042297391,0
101860,28883,167120,124,1461042297410,0
101861,28883,167120,124,1461042299386,0
101862,28883,167120,124,1461042302395,0
101863,28883,167120,124,1461042303376,0
101864,28883,167120,124,1461042305371,0
101865,28883,167120,124,1461042305382,0
101866,28883,167120,124,1461042306369,0
101867,28883,167120,124,1461042309371,0
101868,28883,167120,124,1461042310359,0
101869,28883,167120,124,1461042311356,0
101870,28883,167120,124,1461042312354,0
101871,28883,167120,124,1461042316351,0
101872,28883,167120,125,1461042319344,0
101873,28883,167120,124,1461042320334,0
101874,28883,167120,125,1461042321332,0
101875,28883,167120,125,1461042322328,0
101876,28883,167120,125,1461042323339,0
101877,28883,167120,125,1461042324324,0
101878,28883,167120,125,1461042325331,0
101879,28883,167120,125,1461042327314,0
101880,28883,167120,125,1461042331314,0
101881,28883,167120,125,1461042334301,0
101882,28883,167120,125,1461042335303,0
101883,28883,167120,125,1461042336294,0
101884,28883,167120,125,1461042337291,0
101885,28883,167120,125,1461042338288,0
101886,28883,167120,125,1461042339289,0
101887,28883,167120,125,1461042340284,0
101888,28883,167120,125,1461042342283,0
101889,28883,167120,125,1461042343277,0
101890,28883,167120,125,1461042344272,0
101891,28883,167120,125,1461042346269,0
101892,28883,167120,125,1461042346282,0
101893,28883,167120,125,1461042347266,0
101894,28883,167120,125,1461042348262,0
101895,28883,167120,125,1461042349260,0
101896,28883,167120,125,1461042350257,0
101897,28883,167120,125,1461042351255,0
101898,28883,167120,125,1461042352252,0
101899,28883,167120,125,1461042354248,0
101900,28883,167120,126,1461042356242,0
101901,28883,167120,126,1461042357240,0
101902,28883,167120,126,1461042359237,0
101903,28883,167120,126,1461042360239,0
101904,28883,167120,126,1461042362228,0
101905,28883,167120,126,1461042363225,0
101906,28883,167120,126,1461042364222,0
101907,28883,167120,126,1461042366217,0
101908,28883,167120,127,1461042368212,0
101909,28883,167120,128,1461042371206,0
101910,28883,167120,129,1461042372202,0
101911,28883,167120,129,1461042373200,0
101912,28883,167120,129,1461042374201,0
101913,28883,167120,130,1461042375195,0
101914,28883,167120,130,1461042376194,0
101915,28883,167120,130,1461042377190,0
101916,28883,167120,130,1461042379186,0
101917,28883,167120,130,1461042379192,0
101918,28883,167120,130,1461042380184,0
101919,28883,167120,130,1461042381181,0
101920,28883,167120,130,1461042383178,0
101921,28883,167120,130,1461042385171,0
101922,28883,167120,130,1461042385182,0
101923,28883,167120,130,1461042386171,0
101924,28883,167120,130,1461042387166,0
101925,28883,167120,130,1461042388162,0
101926,28883,167120,130,1461042389160,0
101927,28883,167120,130,1461042390158,0
101928,28883,167120,130,1461042391155,0
101929,28883,167120,131,1461042393153,0
101930,28883,167120,131,1461042394151,0
101931,28883,167120,131,1461042396150,0
101932,28883,167120,131,1461042397142,0
101933,28883,167120,130,1461042398140,0
101934,28883,167120,130,1461042399137,0
101935,28883,167120,130,1461042400133,0
101936,28883,167120,130,1461042402130,0
101937,28883,167120,130,1461042402144,0
101938,28883,167120,130,1461042403138,0
101939,28883,167120,130,1461042404124,0
101940,28883,167120,131,1461042405121,0
101941,28883,167120,131,1461042406135,0
101942,28883,167120,131,1461042407124,0
101943,28883,167120,131,1461042408116,0
101944,28883,167120,132,1461042409117,0
101945,28883,167120,132,1461042410111,0
101946,28883,167120,132,1461042411106,0
101947,28883,167120,132,1461042412117,0
101948,28883,167120,133,1461042413113,0
101949,28883,167120,133,1461042414098,0
101950,28883,167120,132,1461042417093,0
101951,28883,167120,131,1461042419089,0
101952,28883,167120,130,1461042421081,0
101953,28883,167120,129,1461042422080,0
101954,28883,167120,129,1461042424076,0
101955,28883,167120,128,1461042425072,0
101956,28883,167120,128,1461042428067,0
101957,28883,167120,128,1461042429066,0
101958,28883,167120,128,1461042430060,0
101959,28883,167120,128,1461042431056,0
101960,28883,167120,127,1461042432053,0
101961,28883,167120,115,1461042446787,0
101962,28883,167120,114,1461042447785,0
101963,28883,167120,114,1461042449780,0
101964,28883,167120,113,1461042450778,0
101965,28883,167120,113,1461042451777,0
101966,28883,167120,113,1461042452773,0
101967,28883,167120,113,1461042453786,0
101968,28883,167120,112,1461042454767,0
101969,28883,167120,112,1461042455772,0
101970,28883,167120,112,1461042456764,0
101971,28883,167120,111,1461042457761,0
101972,28883,167120,111,1461042458757,0
101973,28883,167120,110,1461042459756,0
101974,28883,167120,110,1461042460752,0
101975,28883,167120,109,1461042461750,0
101976,28883,167120,108,1461042462747,0
101977,28883,167120,108,1461042463744,0
101978,28883,167120,107,1461042464742,0
101979,28883,167120,107,1461042465741,0
101980,28883,167120,107,1461042466738,0
101981,28883,167120,107,1461042467736,0
101982,28883,167120,107,1461042468733,0
101983,28883,167120,106,1461042469733,0
101984,28883,167120,106,1461042470730,0
101985,28883,167120,106,1461042471732,0
101986,29203,169790,99,1461253664073,0
101987,29203,169790,99,1461253665068,0
101988,29203,169790,99,1461253670061,0
101989,29203,169790,100,1461253673049,0
101990,29203,169790,101,1461253679034,0
101991,29203,169790,102,1461253684026,0
101992,29203,169790,108,1461253688013,0
101993,29203,169790,108,1461253689006,0
101994,29203,169790,113,1461253689009,0
101995,29203,169790,114,1461253690004,0
101996,29203,169790,115,1461253691005,0
101997,29203,169790,118,1461253692008,0
101998,29203,169790,118,1461253692010,0
101999,29203,169790,120,1461253693001,0
102000,29203,169790,121,1461253693995,0
102001,29203,169790,122,1461253694997,0
102002,29203,169790,123,1461253695993,0
102003,29203,169790,123,1461253696989,0
102004,29203,169790,128,1461253698983,0
102005,29203,169790,134,1461253699984,0
102006,29203,169790,136,1461253701978,0
102007,29203,169790,145,1461253701987,0
102008,29203,169790,153,1461253702974,0
102009,29203,169790,159,1461253703971,0
102010,29203,169790,159,1461253704969,0
102011,29203,169790,161,1461253705966,0
102012,29203,169790,166,1461253706962,0
102013,29203,169790,170,1461253710960,0
102014,29203,169790,171,1461253711953,0
102015,29203,169790,171,1461253712949,0
102016,29203,169790,169,1461253713945,0
102017,29203,169790,168,1461253714944,0
102018,29203,169790,167,1461253715942,0
102019,29203,169790,167,1461253717936,0
102020,29203,169790,166,1461253721958,0
102021,29203,169790,163,1461253722928,0
102022,29203,169790,163,1461253724921,0
102023,29203,169790,163,1461253725917,0
102024,29203,169790,159,1461253727917,0
102025,29203,169790,158,1461253728909,0
102026,29203,169790,158,1461253730908,0
102027,29203,169790,158,1461253732897,0
102028,29203,169790,158,1461253733896,0
102029,29203,169790,159,1461253734897,0
102030,29203,169790,161,1461253735894,0
102031,29203,169790,160,1461253736887,0
102032,29203,169790,161,1461253737888,0
102033,29203,169790,161,1461253738883,0
102034,29203,169790,161,1461253739883,0
102035,29203,169790,162,1461253740880,0
102036,29203,169790,163,1461253742876,0
102037,29203,169790,164,1461253743870,0
102038,29203,169790,171,1461253745867,0
102039,29203,169790,173,1461253746864,0
102040,29203,169790,178,1461253748861,0
102041,29203,169790,180,1461253749857,0
102042,29203,169790,181,1461253751858,0
102043,29203,169790,183,1461253753846,0
102044,29203,169790,186,1461253755843,0
102045,29203,169790,186,1461253757842,0
102046,29203,169790,190,1461253759829,0
102047,29203,169790,193,1461253760838,0
102048,29203,169790,193,1461253761828,0
102049,29203,169790,194,1461253763828,0
102050,29203,169790,193,1461253764817,0
102051,29203,169790,193,1461253765817,0
102052,29203,169790,193,1461253766816,0
102053,29203,169790,193,1461253767810,0
102054,29203,169790,193,1461253768809,0
102055,29203,169790,192,1461253769806,0
102056,29203,169790,191,1461253770804,0
102057,29203,169790,189,1461253771837,0
102058,29203,169790,189,1461253772800,0
102059,29203,169790,187,1461253773798,0
102060,29203,169790,187,1461253775792,0
102061,29203,169790,186,1461253776790,0
102062,29203,169790,183,1461253777787,0
102063,29203,169790,183,1461253778784,0
102064,29203,169790,183,1461253779782,0
102065,29203,169790,183,1461253780782,0
102066,29203,169790,183,1461253781778,0
102067,29203,169790,183,1461253782779,0
102068,29203,169790,115,1461253784775,0
102069,29203,169790,115,1461253785765,0
102070,29203,169790,114,1461253786767,0
102071,29203,169790,113,1461253788758,0
102072,29203,169790,111,1461253789755,0
102073,29203,169790,111,1461253790757,0
102074,29203,169790,111,1461253791751,0
102075,29203,169790,110,1461253792748,0
102076,29203,169790,110,1461253793745,0
102077,29203,169790,110,1461253794743,0
102078,29203,169790,110,1461253795740,0
102079,29203,169790,110,1461253796739,0
102080,29203,169790,110,1461253797743,0
102081,29203,169790,110,1461253798732,0
102082,29203,169790,110,1461253799730,0
102083,29203,169790,110,1461253800733,0
102084,29203,169790,110,1461253801727,0
102085,29203,169790,110,1461253802724,0
102086,29203,169790,109,1461253803721,0
102087,29203,169790,109,1461253804719,0
102088,29203,169790,109,1461253807718,0
102089,29203,169790,109,1461253807736,0
102090,29203,169790,109,1461253808710,0
102091,29203,169790,110,1461253809707,0
102092,29203,169790,110,1461253810705,0
102093,29203,169790,112,1461253811703,0
102094,29203,169790,112,1461253812699,0
102095,29203,169790,112,1461253814714,0
102096,29203,169790,112,1461253815693,0
102097,29203,169790,112,1461253816689,0
102098,29203,169790,112,1461253817687,0
102099,29203,169790,112,1461253818684,0
102100,29203,169790,112,1461253819682,0
102101,29203,169790,112,1461253820681,0
102102,29203,169790,112,1461253821676,0
102103,29203,169790,112,1461253822677,0
102104,29203,169790,101,1461253823674,0
102105,29203,169790,100,1461253824670,0
102106,29203,169790,99,1461253825667,0
102107,29203,169790,99,1461253826664,0
102108,29203,169790,99,1461253827662,0
102109,29203,169790,98,1461253828659,0
102110,29203,169790,98,1461253829657,0
102111,29203,169790,97,1461253830654,0
102112,29203,169790,98,1461253831650,0
102113,29203,169790,98,1461253832649,0
102114,29203,169790,98,1461253833648,0
102115,29203,169790,98,1461253834643,0
102116,29203,169790,98,1461253835645,0
102117,29203,169790,98,1461253836640,0
102118,29203,169790,98,1461253837639,0
102119,29203,169790,99,1461253838634,0
102120,29203,169790,98,1461253839634,0
102121,29203,169790,98,1461253840629,0
102122,29203,169790,98,1461253841625,0
102123,29203,169790,98,1461253842625,0
102124,29203,169790,98,1461253843622,0
102125,29203,169790,97,1461253844617,0
102126,29203,169790,97,1461253845617,0
102127,29203,169790,97,1461253846613,0
102128,29203,169790,97,1461253848613,0
102129,29203,169790,97,1461253850605,0
102130,29203,169790,97,1461253851600,0
102131,29203,169790,96,1461253853596,0
102132,29203,169790,96,1461253854593,0
102133,29203,169790,95,1461253855593,0
102134,29203,169790,94,1461253856588,0
102135,29203,169790,94,1461253857585,0
102136,29203,169790,94,1461253858583,0
102137,29203,169790,94,1461253860578,0
102138,29203,169790,94,1461253861575,0
102139,29203,169790,93,1461253862572,0
102140,29203,169790,93,1461253863570,0
102141,29203,169790,93,1461253864568,0
102142,29203,169790,94,1461253866563,0
102143,29203,169790,96,1461253867560,0
102144,29203,169790,97,1461253869555,0
102145,29203,169790,98,1461253870553,0
102146,29203,169790,100,1461253871550,0
102147,29203,169790,101,1461253872548,0
102148,29203,169790,103,1461253873545,0
102149,29203,169790,104,1461253874542,0
102150,29203,169790,106,1461253875541,0
102151,29203,169790,107,1461253876538,0
102152,29203,169790,108,1461253877535,0
102153,29203,169790,108,1461253878533,0
102154,29203,169790,109,1461253879530,0
102155,29203,169790,111,1461253881526,0
102156,29203,169790,112,1461253882523,0
102157,29203,169790,112,1461253883520,0
102158,29203,169790,112,1461253884519,0
102159,29203,169790,113,1461253885515,0
102160,29203,169790,113,1461253886513,0
102161,29203,169790,113,1461253887510,0
102162,29203,169790,113,1461253888508,0
102163,29203,169790,113,1461253890503,0
102164,29203,169790,113,1461253891500,0
102165,29203,169790,113,1461253892498,0
102166,29203,169790,113,1461253893495,0
102167,29203,169790,113,1461253894494,0
102168,29203,169790,113,1461253895490,0
102169,29203,169790,113,1461253896488,0
102170,29203,169790,113,1461253897485,0
102171,29203,169790,113,1461253898483,0
102172,29203,169790,112,1461253899480,0
102173,29203,169790,112,1461253900480,0
102174,29203,169790,112,1461253901478,0
102175,29203,169790,111,1461253902474,0
102176,29203,169790,111,1461253903475,0
102177,29203,169790,111,1461253904469,0
102178,29203,169790,111,1461253905465,0
102179,29203,169790,111,1461253906465,0
102180,29203,169790,111,1461253907462,0
102181,29203,169790,111,1461253908461,0
102182,29203,169790,110,1461253909457,0
102183,29203,169790,110,1461253910457,0
102184,29203,169790,110,1461253911454,0
102185,29203,169790,110,1461253912450,0
102186,29203,169790,109,1461253913447,0
102187,29203,169790,109,1461253914445,0
102188,29203,169790,108,1461253915441,0
102189,29203,169790,108,1461253916439,0
102190,29203,169790,107,1461253917437,0
102191,29203,169790,106,1461253918434,0
102192,29203,169790,105,1461253919433,0
102193,29203,169790,104,1461253920428,0
102194,29203,169790,104,1461253921427,0
102195,29203,169790,104,1461253922426,0
102196,29203,169790,103,1461253923421,0
102197,29203,169790,102,1461253924420,0
102198,29203,169790,102,1461253925416,0
102199,29203,169790,102,1461253926425,0
102200,29203,169790,102,1461253927418,0
102201,29203,169790,102,1461253928409,0
102202,29203,169790,102,1461253929407,0
102203,29203,169790,85,1461253930425,0
102204,29203,169790,85,1461253931402,0
102205,29203,169790,85,1461253932400,0
102206,29203,169790,85,1461253933399,0
102207,29203,169790,85,1461253934394,0
102208,29203,169790,86,1461253935394,0
102209,29203,169790,87,1461253936389,0
102210,29203,169790,87,1461253937388,0
102211,29203,169790,89,1461253938385,0
102212,29203,169790,91,1461253939381,0
102213,29203,169790,93,1461253940380,0
102214,29203,169790,94,1461253941377,0
102215,29203,169790,95,1461253942376,0
102216,29203,169790,96,1461253943374,0
102217,29203,169790,98,1461253944369,0
102218,29203,169790,99,1461253945368,0
102219,29203,169790,101,1461253946364,0
102220,29203,169790,102,1461253947362,0
102221,29203,169790,102,1461253948360,0
102222,29203,169790,103,1461253949357,0
102223,29203,169790,103,1461253950358,0
102224,29203,169790,104,1461253951354,0
102225,29203,169790,104,1461253952351,0
102226,29203,169790,104,1461253953348,0
102227,29203,169790,104,1461253954344,0
102228,29203,169790,105,1461253955342,0
102229,29203,169790,105,1461253956340,0
102230,29203,169790,105,1461253958338,0
102231,29203,169790,106,1461253961336,0
102232,29203,169790,107,1461253962324,0
102233,29203,169790,108,1461253964320,0
102234,29203,169790,108,1461253965317,0
102235,29203,169790,109,1461253966316,0
102236,29203,169790,109,1461253969309,0
102237,29203,169790,109,1461253970304,0
102238,29203,169790,109,1461253971302,0
102239,29203,169790,109,1461253973302,0
102240,29203,169790,109,1461253974294,0
102241,29203,169790,108,1461253975292,0
102242,29203,169790,108,1461253976289,0
102243,29203,169790,108,1461253977296,0
102244,29203,169790,108,1461253978307,0
102245,29203,169790,108,1461253979280,0
102246,29203,169790,108,1461253980278,0
102247,29203,169790,93,1461253981278,0
102248,29203,169790,94,1461253982272,0
102249,29203,169790,94,1461253983272,0
102250,29203,169790,94,1461253984269,0
102251,29203,169790,94,1461253985268,0
102252,29203,169790,94,1461253986264,0
102253,29203,169790,93,1461253987262,0
102254,29203,169790,93,1461253988261,0
102255,29203,169790,92,1461253989258,0
102256,29203,169790,92,1461253990254,0
102257,29203,169790,91,1461253991255,0
102258,29203,169790,90,1461253992249,0
102259,29203,169790,89,1461253993247,0
102260,29203,169790,88,1461253994244,0
102261,29203,169790,87,1461253995243,0
102262,29203,169790,85,1461253996238,0
102263,29203,169790,83,1461253997235,0
102264,29203,169790,81,1461253998238,0
102265,29203,169790,80,1461253999232,0
102266,29203,169790,77,1461254000229,0
102267,29203,169790,75,1461254001227,0
102268,29203,169790,74,1461254002224,0
102269,29203,169790,73,1461254003222,0
102270,29203,169790,73,1461254004219,0
102271,29203,169790,72,1461254005217,0
102272,29203,169790,73,1461254006216,0
102273,29203,169790,75,1461254007214,0
102274,29203,169790,75,1461254008209,0
102275,29203,169790,76,1461254009208,0
102276,29203,169790,76,1461254010207,0
102277,29203,169790,76,1461254011202,0
102278,29203,169790,76,1461254012199,0
102279,29203,169790,76,1461254013197,0
102280,29203,169790,77,1461254014197,0
102281,29203,169790,78,1461254015194,0
102282,29203,169790,79,1461254016190,0
102283,29203,169790,80,1461254017187,0
102284,29203,169790,80,1461254018184,0
102285,29203,169790,80,1461254019182,0
102286,29203,169790,79,1461254020189,0
102287,29203,169790,77,1461254021179,0
102288,29203,169790,76,1461254022176,0
102289,29203,169790,76,1461254023175,0
102290,29203,169790,76,1461254024169,0
102291,29203,169790,77,1461254025167,0
102292,29203,169790,77,1461254026164,0
102293,29203,169790,77,1461254027161,0
102294,29203,169790,76,1461254028159,0
102295,29203,169790,75,1461254029158,0
102296,29203,169790,74,1461254030156,0
102297,29203,169790,74,1461254031166,0
102298,29203,169790,74,1461254032149,0
102299,29203,169790,76,1461254033148,0
102300,29203,169790,76,1461254034144,0
102301,29203,169790,77,1461254035142,0
102302,29203,169790,79,1461254036140,0
102303,29203,169790,79,1461254037136,0
102304,29203,169790,80,1461254038138,0
102305,29203,169790,81,1461254039132,0
102306,29203,169790,82,1461254040129,0
102307,29203,169790,82,1461254041127,0
102308,29203,169790,82,1461254042124,0
102309,29203,169790,81,1461254043122,0
102310,29203,169790,80,1461254044123,0
102311,29203,169790,79,1461254045115,0
102312,29203,169790,78,1461254046113,0
102313,29203,169790,78,1461254047114,0
102314,29203,169790,77,1461254048109,0
102315,29203,169790,76,1461254049108,0
102316,29203,169790,75,1461254051102,0
102317,29203,169790,74,1461254052099,0
102318,29203,169790,75,1461254058090,0
102319,29203,169790,76,1461254058092,0
102320,29203,169790,81,1461254059088,0
102321,29203,169790,83,1461254060079,0
102322,29203,169790,84,1461254062078,0
102323,29203,169790,84,1461254063072,0
102324,29203,169790,84,1461254064069,0
102325,29203,169790,84,1461254065067,0
102326,29203,169790,84,1461254066064,0
102327,29203,169790,62,1461254067062,0
102328,29203,169790,62,1461254068060,0
102329,29203,169790,62,1461254069057,0
102330,29203,169790,62,1461254072060,0
102331,29203,169790,66,1461254073047,0
102332,29203,169790,68,1461254074044,0
102333,29203,169790,72,1461254075040,0
102334,29203,169790,73,1461254076040,0
102335,29203,169790,77,1461254077035,0
102336,29203,169790,80,1461254078034,0
102337,29203,169790,84,1461254079033,0
102338,29203,169790,87,1461254081030,0
102339,29203,169790,94,1461254083023,0
102340,29203,169790,96,1461254084019,0
102341,29203,169790,97,1461254085017,0
102342,29203,169790,97,1461254086017,0
102343,29203,169790,97,1461254087015,0
102344,29203,169790,98,1461254088009,0
102345,29203,169790,98,1461254089007,0
102346,29203,169790,99,1461254090005,0
102347,29203,169790,100,1461254091002,0
102348,29203,169790,101,1461254091999,0
102349,29203,169790,102,1461254093998,0
102350,29203,169790,103,1461254094990,0
102351,29203,169790,104,1461254095989,0
102352,29203,169790,105,1461254096987,0
102353,29203,169790,105,1461254097984,0
102354,29203,169790,106,1461254099987,0
102355,29203,169790,107,1461254100981,0
102356,29203,169790,108,1461254101978,0
102357,29203,169790,109,1461254102974,0
102358,29203,169790,110,1461254103969,0
102359,29203,169790,110,1461254104973,0
102360,29203,169790,111,1461254105965,0
102361,29203,169790,112,1461254106962,0
102362,29203,169790,113,1461254107959,0
102363,29203,169790,114,1461254108957,0
102364,29203,169790,115,1461254109956,0
102365,29203,169790,115,1461254110954,0
102366,29203,169790,116,1461254111949,0
102367,29203,169790,116,1461254112948,0
102368,29203,169790,116,1461254113945,0
102369,29203,169790,116,1461254114940,0
102370,29203,169790,116,1461254115939,0
102371,29203,169790,116,1461254116938,0
102372,29203,169790,116,1461254117937,0
102373,29203,169790,117,1461254118934,0
102374,29203,169790,117,1461254119929,0
102375,29203,169790,118,1461254120928,0
102376,29203,169790,118,1461254121924,0
102377,29203,169790,119,1461254122922,0
102378,29203,169790,120,1461254123920,0
102379,29203,169790,121,1461254124938,0
102380,29203,169790,122,1461254125919,0
102381,29203,169790,122,1461254126914,0
102382,29203,169790,122,1461254127909,0
102383,29203,169790,122,1461254128908,0
102384,29203,169791,123,1461254129902,0
102385,29203,169791,123,1461254130901,0
102386,29203,169791,124,1461254131898,0
102387,29203,169791,124,1461254132895,0
102388,29203,169791,124,1461254133896,0
102389,29203,169791,124,1461254134890,0
102390,29203,169791,124,1461254135889,0
102391,29203,169791,124,1461254136885,0
102392,29203,169791,124,1461254137882,0
102393,29203,169791,124,1461254138882,0
102394,29203,169791,123,1461254140879,0
102395,29203,169791,122,1461254141875,0
102396,29203,169791,123,1461254142874,0
102397,29203,169791,123,1461254143869,0
102398,29203,169791,123,1461254144867,0
102399,29203,169791,123,1461254145864,0
102400,29203,169791,123,1461254146862,0
102401,29203,169791,124,1461254147861,0
102402,29203,169791,124,1461254148856,0
102403,29203,169791,125,1461254149858,0
102404,29203,169791,125,1461254150853,0
102405,29203,169791,125,1461254151854,0
102406,29203,169791,126,1461254152846,0
102407,29203,169791,126,1461254153844,0
102408,29203,169791,126,1461254154842,0
102409,29203,169791,127,1461254155840,0
102410,29203,169791,126,1461254157860,0
102411,29203,169791,126,1461254158834,0
102412,29203,169791,126,1461254159835,0
102413,29203,169791,126,1461254160834,0
102414,29203,169791,126,1461254161824,0
102415,29203,169791,126,1461254162822,0
102416,29203,169791,126,1461254163819,0
102417,29203,169791,126,1461254164817,0
102418,29203,169791,126,1461254165817,0
102419,29203,169791,126,1461254166814,0
102420,29203,169791,126,1461254167809,0
102421,29203,169791,126,1461254168808,0
102422,29203,169791,126,1461254169805,0
102423,29203,169791,126,1461254170801,0
102424,29203,169791,127,1461254171800,0
102425,29203,169791,126,1461254172797,0
102426,29203,169791,127,1461254173796,0
102427,29203,169791,128,1461254174794,0
102428,29203,169791,128,1461254175793,0
102429,29203,169791,128,1461254176787,0
102430,29203,169791,131,1461254178788,0
102431,29203,169791,132,1461254179787,0
102432,29203,169791,131,1461254180778,0
102433,29203,169791,132,1461254181785,0
102434,29203,169791,132,1461254182774,0
102435,29203,169791,132,1461254183769,0
102436,29203,169791,131,1461254184768,0
102437,29203,169791,131,1461254185764,0
102438,29203,169791,130,1461254186768,0
102439,29203,169791,128,1461254187759,0
102440,29203,169791,128,1461254188757,0
102441,29203,169791,128,1461254189758,0
102442,29203,169791,128,1461254190754,0
102443,29203,169791,128,1461254191749,0
102444,29203,169791,128,1461254192747,0
102445,29203,169791,128,1461254193744,0
102446,29203,169791,129,1461254194741,0
102447,29203,169791,129,1461254195739,0
102448,29203,169791,129,1461254196735,0
102449,29203,169791,129,1461254197732,0
102450,29203,169791,128,1461254198734,0
102451,29203,169791,129,1461254201742,0
102452,29203,169791,129,1461254202722,0
102453,29203,169791,129,1461254204722,0
102454,29203,169791,128,1461254205716,0
102455,29203,169791,128,1461254207719,0
102456,29203,169791,128,1461254208707,0
102457,29203,169791,128,1461254209704,0
102458,29203,169791,128,1461254210705,0
102459,29203,169791,128,1461254211699,0
102460,29203,169791,127,1461254212697,0
102461,29203,169791,126,1461254213695,0
102462,29203,169791,126,1461254214693,0
102463,29203,169791,127,1461254215688,0
102464,29203,169791,128,1461254216687,0
102465,29203,169791,128,1461254217686,0
102466,29203,169791,128,1461254219682,0
102467,29203,169791,128,1461254220676,0
102468,29203,169791,129,1461254221673,0
102469,29203,169791,128,1461254222673,0
102470,29203,169791,128,1461254223669,0
102471,29203,169791,129,1461254224667,0
102472,29203,169791,128,1461254225664,0
102473,29203,169791,128,1461254226662,0
102474,29203,169791,128,1461254227657,0
102475,29203,169791,128,1461254228658,0
102476,29203,169791,128,1461254229656,0
102477,29203,169791,127,1461254230654,0
102478,29203,169791,128,1461254231650,0
102479,29203,169791,128,1461254232647,0
102480,29203,169791,128,1461254233644,0
102481,29203,169791,129,1461254234641,0
102482,29203,169791,130,1461254235638,0
102483,29203,169791,133,1461254236637,0
102484,29203,169791,134,1461254237634,0
102485,29203,169791,134,1461254238633,0
102486,29203,169791,137,1461254239629,0
102487,29203,169791,139,1461254240627,0
102488,29203,169791,139,1461254241624,0
102489,29203,169791,139,1461254242622,0
102490,29203,169791,141,1461254243619,0
102491,29203,169791,141,1461254244618,0
102492,29203,169791,141,1461254245617,0
102493,29203,169791,141,1461254246612,0
102494,29203,169791,141,1461254247609,0
102495,29203,169791,141,1461254248607,0
102496,29203,169791,141,1461254249603,0
102497,29203,169791,141,1461254250601,0
102498,29203,169791,141,1461254251599,0
102499,29203,169791,141,1461254252597,0
102500,29203,169791,141,1461254253596,0
102501,29203,169791,141,1461254254590,0
102502,29203,169791,141,1461254255589,0
102503,29203,169791,141,1461254256587,0
102504,29203,169791,141,1461254257600,0
102505,29203,169791,141,1461254258585,0
102506,29203,169791,144,1461254259579,0
102507,29203,169791,146,1461254260575,0
102508,29203,169791,146,1461254261574,0
102509,29203,169791,150,1461254262572,0
102510,29203,169791,154,1461254264565,0
102511,29203,169791,154,1461254265563,0
102512,29203,169791,154,1461254266560,0
102513,29203,169791,154,1461254267557,0
102514,29203,169791,154,1461254268555,0
102515,29203,169791,154,1461254269552,0
102516,29203,169791,154,1461254270550,0
102517,29203,169791,154,1461254271547,0
102518,29203,169791,126,1461254272545,0
102519,29203,169791,126,1461254273543,0
102520,29203,169791,127,1461254275538,0
102521,29203,169791,126,1461254276535,0
102522,29203,169791,127,1461254277532,0
102523,29203,169791,127,1461254278530,0
102524,29203,169791,126,1461254279527,0
102525,29203,169791,126,1461254280525,0
102526,29203,169791,125,1461254281522,0
102527,29203,169791,125,1461254282520,0
102528,29203,169791,126,1461254284515,0
102529,29203,169791,126,1461254285514,0
102530,29203,169791,126,1461254286510,0
102531,29203,169791,127,1461254287508,0
102532,29203,169791,127,1461254288506,0
102533,29203,169791,126,1461254289503,0
102534,29203,169791,126,1461254290500,0
102535,29203,169791,126,1461254291497,0
102536,29203,169791,126,1461254292495,0
102537,29203,169791,126,1461254293493,0
